2026|01|AL|019|Cherokee                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|28.9000000000|.0000000000|5955.0000000000|542.0000000000|266.0000000000|276.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|845.0000000000|1.56
2026|01|AL|021|Chilton                       |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|141.3040000000|.0000000000|50170.0000000000|4636.0000000000|2272.0000000000|2364.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1104.0000000000|.24
2026|01|AL|023|Choctaw                       |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|2|2|28.5800000000|.0000000000|1929.0000000000|199.0000000000|98.0000000000|101.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|91.0000000000|.46
2026|01|AL|025|Clarke                        |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|4|4|179.5491000000|.0000000000|51807.0000000000|6818.0000000000|3341.0000000000|3477.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|3530.0000000000|.52
2026|01|AL|027|Clay                          |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|5|5|172.6223000000|.0000000000|45462.0000000000|4229.0000000000|2072.0000000000|2157.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1488.0000000000|.35
2026|01|AL|029|Cleburne                      |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|5|5|249.3914000000|.0000000000|47837.0000000000|3940.0000000000|1931.0000000000|2009.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|8433.0000000000|2.14
2026|01|AL|031|Coffee                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|15|15|559.2339000000|.0000000000|168509.0000000000|22544.0000000000|11047.0000000000|11497.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|82035.0000000000|3.64
2026|01|AL|033|Colbert                       |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|14.7750000000|.0000000000|5385.0000000000|717.0000000000|351.0000000000|366.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1271.0000000000|1.77
2026|01|AL|035|Conecuh                       |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|33|33|946.3975000000|.0000000000|306311.0000000000|37383.0000000000|18297.0000000000|19086.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|116564.0000000000|3.12
2026|01|AL|037|Coosa                         |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|20.9930000000|.0000000000|7454.0000000000|675.0000000000|331.0000000000|344.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|477.0000000000|.71
2026|01|AL|039|Covington                     |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|20|20|430.6185000000|.0000000000|138911.0000000000|18036.0000000000|8838.0000000000|9198.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|64981.0000000000|3.60
2026|01|AL|041|Crenshaw                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|44|44|1700.3679000000|.0000000000|630419.0000000000|78866.0000000000|38637.0000000000|40229.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|203193.0000000000|2.58
2026|01|AL|041|Crenshaw                      |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|60.0000000000|.0000000000|10238.0000000000|1272.0000000000|623.0000000000|649.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|3624.0000000000|2.85
2026|01|AL|043|Cullman                       |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|10|10|284.8904000000|.0000000000|64585.0000000000|6475.0000000000|4131.0000000000|2344.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|4764.0000000000|.74
2026|01|AL|045|Dale                          |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|13|13|736.1159000000|.0000000000|165712.0000000000|22230.0000000000|13647.0000000000|8583.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|41176.0000000000|1.85
2026|01|AL|047|Dallas                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|5|5|558.3421000000|.0000000000|83834.0000000000|8312.0000000000|4072.0000000000|4240.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|9317.0000000000|1.12
2026|01|AL|049|DeKalb                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|11|11|311.7970000000|.0000000000|61199.0000000000|5801.0000000000|2816.0000000000|2985.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|13774.0000000000|2.37
2026|01|AL|051|Elmore                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|6|6|564.7301000000|.0000000000|208970.0000000000|21089.0000000000|10333.0000000000|10756.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|5680.0000000000|.27
2026|01|AL|053|Escambia                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|18|18|628.3309000000|.0000000000|164714.0000000000|21737.0000000000|10653.0000000000|11084.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|46455.0000000000|2.14
2026|01|AL|055|Etowah                        |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|7.2000000000|.0000000000|1114.0000000000|101.0000000000|49.0000000000|52.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|69.0000000000|.68
2026|01|AL|057|Fayette                       |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|89.6291000000|.0000000000|13822.0000000000|1476.0000000000|723.0000000000|753.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|580.0000000000|.39
2026|01|AL|059|Franklin                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|2|2|34.4680000000|.0000000000|8489.0000000000|1081.0000000000|530.0000000000|551.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1814.0000000000|1.68
2026|01|AL|061|Geneva                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|19|19|486.3784000000|.0000000000|132995.0000000000|18403.0000000000|9018.0000000000|9385.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|55124.0000000000|3.00
2026|01|AL|063|Greene                        |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|2|2|221.7900000000|.0000000000|79502.0000000000|8578.0000000000|4204.0000000000|4374.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1432.0000000000|.17
2026|01|AL|065|Hale                          |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|9|9|526.8543000000|.0000000000|172836.0000000000|17567.0000000000|8609.0000000000|8958.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|10618.0000000000|.60
2026|01|AL|067|Henry                         |0016|Oats                          |01|YP        |A|UH|11|Drought|11|NOV|2025|1|1|60.6650000000|.0000000000|4513.0000000000|798.0000000000|287.5000000000|510.5000000000|.0000000000|.0000000000|.0000000000|60.6650000000|3874.0000000000|4.85
2026|01|AL|067|Henry                         |0016|Oats                          |01|YP        |A|UH|42|Freeze|02|FEB|2026|1|1|60.6650000000|.0000000000|4513.0000000000|798.0000000000|287.5000000000|510.5000000000|.0000000000|.0000000000|.0000000000|60.6650000000|3874.0000000000|4.85
2026|01|AL|067|Henry                         |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|19|19|1681.8540000000|.0000000000|571205.0000000000|81539.0000000000|39953.0000000000|41586.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|184567.0000000000|2.26
2026|01|AL|069|Houston                       |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|17|17|638.8337000000|.0000000000|109408.0000000000|15608.0000000000|7646.0000000000|7962.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|33374.0000000000|2.14
2026|01|AL|071|Jackson                       |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|12|12|1398.4728000000|.0000000000|243281.0000000000|25779.0000000000|12631.0000000000|13148.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|56249.0000000000|2.18
2026|01|AL|077|Lauderdale                    |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|3|3|70.7990000000|.0000000000|25806.0000000000|3504.0000000000|1717.0000000000|1787.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|9086.0000000000|2.59
2026|01|AL|079|Lawrence                      |0015|Canola                        |02|RP        |A|UH|12|Heat|12|DEC|2025|1|1|322.9100000000|.0000000000|117567.1700000000|8100.6800000000|1620.4300000000|6480.2500000000|.0000000000|.0000000000|.0000000000|322.9100000000|27153.3500000000|3.35
2026|01|AL|079|Lawrence                      |0015|Canola                        |02|RP        |A|UH|42|Freeze|11|NOV|2025|1|1|336.0900000000|.0000000000|122365.8300000000|8431.3200000000|1686.5700000000|6744.7500000000|.0000000000|.0000000000|.0000000000|336.0900000000|28261.6500000000|3.35
2026|01|AL|079|Lawrence                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|5|5|140.3842000000|.0000000000|40718.0000000000|4784.0000000000|2250.0000000000|2534.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|12105.0000000000|2.53
2026|01|AL|081|Lee                           |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|5|5|131.6527000000|.0000000000|29076.0000000000|3272.0000000000|1603.0000000000|1669.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|4435.0000000000|1.36
2026|01|AL|083|Limestone                     |0015|Canola                        |02|RP        |A|UH|11|Drought|11|NOV|2025|1|1|30.7500000000|.0000000000|10076.7500000000|2241.2500000000|448.2500000000|1793.0000000000|.0000000000|.0000000000|.0000000000|30.7500000000|9467.7500000000|4.22
2026|01|AL|083|Limestone                     |0015|Canola                        |02|RP        |A|UH|11|Drought|12|DEC|2025|1|1|30.7500000000|.0000000000|10076.7500000000|2241.2500000000|448.2500000000|1793.0000000000|.0000000000|.0000000000|.0000000000|30.7500000000|9467.7500000000|4.22
2026|01|AL|083|Limestone                     |0015|Canola                        |02|RP        |A|UH|42|Freeze|03|MAR|2026|1|1|41.0000000000|.0000000000|11943.5000000000|2800.0000000000|560.0000000000|2240.0000000000|.0000000000|.0000000000|.0000000000|41.0000000000|3870.5000000000|1.38
2026|01|AL|083|Limestone                     |0015|Canola                        |02|RP        |A|UH|42|Freeze|11|NOV|2025|1|1|61.5000000000|.0000000000|20153.5000000000|4482.5000000000|896.5000000000|3586.0000000000|.0000000000|.0000000000|.0000000000|61.5000000000|18935.5000000000|4.22
2026|01|AL|083|Limestone                     |0015|Canola                        |02|RP        |A|UH|43|Cold Winter|01|JAN|2026|1|1|41.0000000000|.0000000000|11943.5000000000|2800.0000000000|560.0000000000|2240.0000000000|.0000000000|.0000000000|.0000000000|41.0000000000|3870.5000000000|1.38
2026|01|AL|083|Limestone                     |0015|Canola                        |02|RP        |A|R |51|Flood|10|OCT|2025|1|1|179.3250000000|.0000000000|65290.0000000000|13874.0000000000|2775.0000000000|11099.0000000000|.0000000000|.0000000000|.0000000000|179.3250000000|7091.0000000000|.51
2026|01|AL|083|Limestone                     |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|4|4|71.1340010000|.0000000000|25929.0000000000|3379.0000000000|1655.0000000000|1724.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|5781.0000000000|1.71
2026|01|AL|085|Lowndes                       |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|24|24|2640.6056000000|.0000000000|715712.0000000000|72995.0000000000|35070.0000000000|37925.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|71997.0000000000|.99
2026|01|AL|087|Macon                         |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|13|13|348.3006000000|.0000000000|80089.0000000000|8881.0000000000|4354.0000000000|4527.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|6453.0000000000|.73
2026|01|AL|089|Madison                       |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|16.3642000000|.0000000000|5965.0000000000|786.0000000000|385.0000000000|401.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1092.0000000000|1.39
2026|01|AL|091|Marengo                       |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|10|10|308.8015000000|.0000000000|119645.0000000000|12279.0000000000|6017.0000000000|6262.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|6915.0000000000|.56
2026|01|AL|095|Marshall                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|3|3|39.8789000000|.0000000000|11170.0000000000|1159.0000000000|568.0000000000|591.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1557.0000000000|1.34
2026|01|AL|097|Mobile                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|6|6|170.1998000000|.0000000000|20772.0000000000|3123.0000000000|1529.0000000000|1594.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|13403.0000000000|4.29
2026|01|AL|099|Monroe                        |0011|Wheat                         |01|YP        |A|UH|42|Freeze|03|MAR|2026|1|1|168.6000000000|.0000000000|28097.0000000000|5887.0000000000|2885.0000000000|3002.0000000000|.0000000000|.0000000000|.0000000000|168.6000000000|21927.0000000000|3.72
2026|01|AL|099|Monroe                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|27|27|1520.2429000000|.0000000000|322252.0000000000|38543.0000000000|18674.0000000000|19869.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|72015.0000000000|1.87
2026|01|AL|101|Montgomery                    |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|36|36|2143.0868000000|.0000000000|822368.0000000000|92167.0000000000|45159.0000000000|47008.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|88543.0000000000|.96
2026|01|AL|101|Montgomery                    |1191|Apiculture                    |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|2|2|23.0000000000|.0000000000|3925.0000000000|408.0000000000|200.0000000000|208.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|298.0000000000|.73
2026|01|AL|103|Morgan                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|3|3|58.7380000000|.0000000000|16952.0000000000|1955.0000000000|959.0000000000|996.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|2561.0000000000|1.31
2026|01|AL|105|Perry                         |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|5|5|468.8258000000|.0000000000|111121.0000000000|11329.0000000000|5551.0000000000|5778.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|7912.0000000000|.70
2026|01|AL|109|Pike                          |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|23|23|828.0000000000|.0000000000|268243.0000000000|34527.0000000000|16916.0000000000|17611.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|83569.0000000000|2.42
2026|01|AL|111|Randolph                      |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|7|7|856.8527000000|.0000000000|164028.0000000000|14494.0000000000|7103.0000000000|7391.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|23491.0000000000|1.62
2026|01|AL|113|Russell                       |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|2|2|109.0170000000|.0000000000|41796.0000000000|4925.0000000000|2414.0000000000|2511.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|5231.0000000000|1.06
2026|01|AL|115|St Clair                      |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|3|3|255.4292000000|.0000000000|49388.0000000000|4480.0000000000|2194.0000000000|2286.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|3062.0000000000|.68
2026|01|AL|117|Shelby                        |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|28.6160000000|.0000000000|5499.0000000000|495.0000000000|243.0000000000|252.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|127.0000000000|.26
2026|01|AL|119|Sumter                        |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|3|3|164.6506000000|.0000000000|62229.0000000000|6937.0000000000|3399.0000000000|3538.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|6458.0000000000|.93
2026|01|AL|123|Tallapoosa                    |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|2|2|118.4790000000|.0000000000|11028.0000000000|1075.0000000000|527.0000000000|548.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|813.0000000000|.76
2026|01|AL|129|Washington                    |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|38.2415000000|.0000000000|2581.0000000000|335.0000000000|164.0000000000|171.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|593.0000000000|1.77
2026|01|AL|131|Wilcox                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|17|17|1573.8843000000|.0000000000|527476.0000000000|55081.0000000000|26899.0000000000|28182.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|134615.0000000000|2.44
2026|01|AL|999|All Other Counties            |9999|All Other Crops               |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|1|1|73.3920000000|.0000000000|26058.0000000000|2392.0000000000|1172.0000000000|1220.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1016.0000000000|.42
2026|04|AZ|001|Apache                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|42|42|615017.0073200000|.0000000000|6164398.0000000000|1671077.0000000000|760105.0000000000|910972.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|2438746.0000000000|1.46
2026|04|AZ|005|Coconino                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|47|47|574295.3172000000|.0000000000|5737782.0000000000|1541338.0000000000|700890.0000000000|840448.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1951515.0000000000|1.27
2026|04|AZ|007|Gila                          |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|36|36|160959.2513000000|.0000000000|1517616.0000000000|375584.0000000000|172379.0000000000|203205.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|449595.0000000000|1.20
2026|04|AZ|009|Graham                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|7|7|70551.2878000000|.0000000000|702337.0000000000|159322.0000000000|72368.0000000000|86954.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|143248.0000000000|.90
2026|04|AZ|011|Greenlee                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|5|5|14017.5350000000|.0000000000|145333.0000000000|36527.0000000000|17525.0000000000|19002.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|37882.0000000000|1.04
2026|04|AZ|012|La Paz                        |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|18|18|91002.3054000000|.0000000000|594389.0000000000|203980.0000000000|121390.0000000000|82590.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|364579.0000000000|1.79
2026|04|AZ|012|La Paz                        |1191|Apiculture                    |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|2|2|964.0000000000|.0000000000|158135.0000000000|61193.0000000000|26713.0000000000|34480.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|97885.0000000000|1.60
2026|04|AZ|013|Maricopa                      |0011|Wheat                         |01|YP        |A|PF|13|Failure of Irrigation Supply|02|FEB|2025|1|1|1127.7200000000|.0000000000|517669.0000000000|182030.0000000000|107397.0000000000|74633.0000000000|.0000000000|.0000000000|.0000000000|1127.7200000000|517669.0000000000|2.84
2026|04|AZ|013|Maricopa                      |0088|Pasture,Rangeland,Forage      |13|RI        |A|FL|55|ARPI/SCO/ECO/STAX/MP/PACE/MCO Crops Only|05|MAY|2026|66|66|246972.8974000000|.0000000000|1659249.0000000000|510842.0000000000|238044.0000000000|272798.0000000000|.0000000000|.0000000000|.0000000000|.0000000000|1151122.0000000000|2.25
